[-2.15e-07, -7.25202, 4.9837e-07, 1.47587e-07, 4.90043e-07, 7.6183e-07, 8.9179e-07, 0.00386464, 29.8974359, 3.71629, 28.9413]
[-2.15e-07, -7.23466, 4.51387e-07, 9.49101e-08, 1.934e-07, 7.92369e-07, 9.59411e-07, 0.000803347, 74.0, 0.887182, 127.395]
[-2.15e-07, -7.23235, 4.64515e-07, 4.7714e-07, 1.42843e-07, 8.96892e-07, 7.79721e-07, 0.00130737, 54.800000000000004, 1.34307, 65.85]
[-2.15e-07, -7.22373, 4.98992e-07, 4.91028e-07, 6.32431e-08, 7.26536e-07, 9.27916e-07, 0.000854518, 63.2, 0.941551, 75.0439]
[-2.15e-07, -7.20023, 4.9644e-07, 2.58906e-07, 1.25446e-07, 9.86258e-07, 6.34442e-07, 0.0018304, 52.400000000000006, 1.87127, 45.244]
[-2.15e-07, -7.19807, 4.73084e-07, 4.59753e-07, 3.96062e-07, 6.35306e-07, 8.93518e-07, 0.000757247, 63.2, 0.709481, 153.21]
[-2.15e-07, -7.18198, 4.6907e-07, 1.07101e-07, 4.13895e-07, 6.40532e-07, 8.45433e-07, 0.00343685, 34.923076900000005, 3.49796, 33.8314]
[-2.15e-07, -7.15069, 4.77336e-07, 4.08511e-07, 2.38177e-07, 7.41199e-07, 7.1363e-07, 0.00111284, 58.400000000000006, 1.06769, 100.959]
[-2.15e-07, -7.15009, 4.92801e-07, 3.32943e-07, 1.676e-07, 7.00472e-07, 9.10081e-07, 0.00375171, 29.8974359, 3.69714, 25.661]
[-2.15e-07, -7.14168, 4.91776e-07, 7.38624e-08, 7.28332e-08, 8.22804e-07, 8.57515e-07, 0.00181766, 57.2, 2.18109, 36.6649]
[-2.15e-07, -7.13927, 4.8924e-07, 3.08761e-07, 3.1588e-07, 8.20469e-07, 7.08694e-07, 0.000610843, 74.0, 0.574653, 146.923]
